Time:,3:22:14.021763,Eff. time:,"4 days, 11:51:28.696416",Size:,10000,Cores:,32,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,HN,Epochs,Batch size,Learning rate
0.06365032494068146,2,25,80,0.02
0.04313012585043907,2,25,80,0.04
0.02304559201002121,2,25,80,0.1
0.1381167620420456,2,25,100,0.0001
0.0856526792049408,2,25,100,0.0002
0.08915534615516663,2,25,100,0.0004
0.17603527009487152,2,25,100,0.001
0.05402936413884163,2,25,100,0.002
0.03936636447906494,2,25,100,0.004
0.03969600051641464,2,25,100,0.01
0.022664587944746017,2,25,100,0.02
0.06337793171405792,2,25,100,0.04
0.04448955878615379,2,25,100,0.1
0.5050992965698242,2,25,150,0.0001
0.6604093909263611,2,25,150,0.0002
0.10690171271562576,2,25,150,0.0004
0.06590237468481064,2,25,150,0.001
0.06665004044771194,2,25,150,0.002
0.03859824314713478,2,25,150,0.004
0.032605815678834915,2,25,150,0.01
0.03988519310951233,2,25,150,0.02
0.040871161967515945,2,25,150,0.04
0.023116042837500572,2,25,150,0.1
0.14808687567710876,2,25,200,0.0001
0.1074996069073677,2,25,200,0.0002
0.3945951461791992,2,25,200,0.0004
0.22808852791786194,2,25,200,0.001
0.04664325714111328,2,25,200,0.002
0.040708914399147034,2,25,200,0.004
0.04078570008277893,2,25,200,0.01
0.0424494594335556,2,25,200,0.02
0.05182119458913803,2,25,200,0.04
0.03996802866458893,2,25,200,0.1
0.5228015184402466,2,25,250,0.0001
0.07145140320062637,2,25,250,0.0002
0.1222936362028122,2,25,250,0.0004
0.04921739175915718,2,25,250,0.001
0.04831909015774727,2,25,250,0.002
0.0453917421400547,2,25,250,0.004
0.038255978375673294,2,25,250,0.01
0.040153905749320984,2,25,250,0.02
0.03945250064134598,2,25,250,0.04
0.0436028428375721,2,25,250,0.1
0.5315460562705994,2,25,300,0.0001
0.19711002707481384,2,25,300,0.0002
0.6805953979492188,2,25,300,0.0004
0.5467529892921448,2,25,300,0.001
0.18612895905971527,2,25,300,0.002
0.19138392806053162,2,25,300,0.004
0.03837031498551369,2,25,300,0.01
0.03879629075527191,2,25,300,0.02
0.04335961490869522,2,25,300,0.04
0.0417204387485981,2,25,300,0.1
0.03593730926513672,2,50,1,0.0001
0.055078402161598206,2,50,1,0.0002
0.061824820935726166,2,50,1,0.0004
0.035313475877046585,2,50,1,0.001
0.06975633651018143,2,50,1,0.002
0.07187212258577347,2,50,1,0.004
0.07254156470298767,2,50,1,0.01
0.06431055814027786,2,50,1,0.02
0.03047739714384079,2,50,1,0.04
0.043975215405225754,2,50,1,0.1
0.04826922342181206,2,50,10,0.0001
0.04057612270116806,2,50,10,0.0002
0.03751179948449135,2,50,10,0.0004
0.05615668371319771,2,50,10,0.001
0.06650379300117493,2,50,10,0.002
0.06866113841533661,2,50,10,0.004
0.0719439834356308,2,50,10,0.01
0.07304110378026962,2,50,10,0.02
0.08173652738332748,2,50,10,0.04
0.08424749970436096,2,50,10,0.1
0.07970175892114639,2,50,25,0.0001
0.0540691614151001,2,50,25,0.0002
0.041929155588150024,2,50,25,0.0004
0.035711828619241714,2,50,25,0.001
0.04074948653578758,2,50,25,0.002
0.06552564352750778,2,50,25,0.004
0.07125528156757355,2,50,25,0.01
0.07175014168024063,2,50,25,0.02
0.07023792713880539,2,50,25,0.04
0.06599913537502289,2,50,25,0.1
0.39108768105506897,2,50,50,0.0001
0.19404534995555878,2,50,50,0.0002
0.06601810455322266,2,50,50,0.0004
0.039915550500154495,2,50,50,0.001
0.03531492128968239,2,50,50,0.002
0.0257219597697258,2,50,50,0.004
0.061986394226551056,2,50,50,0.01
0.07293850183486938,2,50,50,0.02
0.07529202103614807,2,50,50,0.04
0.0446561798453331,2,50,50,0.1
0.3665505349636078,2,50,80,0.0001
0.27650314569473267,2,50,80,0.0002
0.048596955835819244,2,50,80,0.0004
0.04003962129354477,2,50,80,0.001
0.03900715336203575,2,50,80,0.002
0.03815114498138428,2,50,80,0.004
0.0319983996450901,2,50,80,0.01
0.06439913064241409,2,50,80,0.02
0.04281014949083328,2,50,80,0.04
0.06378133594989777,2,50,80,0.1
0.8820846080780029,2,50,100,0.0001
0.1376984715461731,2,50,100,0.0002
0.05374433472752571,2,50,100,0.0004
0.05876105651259422,2,50,100,0.001
0.04038633406162262,2,50,100,0.002
0.03811011463403702,2,50,100,0.004
0.04484968259930611,2,50,100,0.01
0.047751832753419876,2,50,100,0.02
0.04262362793087959,2,50,100,0.04
0.06370613723993301,2,50,100,0.1
0.2410024106502533,2,50,150,0.0001
0.06504013389348984,2,50,150,0.0002
0.04839606210589409,2,50,150,0.0004
0.03932623937726021,2,50,150,0.001
0.036248255521059036,2,50,150,0.002
0.03968195989727974,2,50,150,0.004
0.0423601008951664,2,50,150,0.01
0.0445263609290123,2,50,150,0.02
0.027475254610180855,2,50,150,0.04
0.03979679197072983,2,50,150,0.1
0.682768702507019,2,50,200,0.0001
0.5820180773735046,2,50,200,0.0002
0.42610713839530945,2,50,200,0.0004
0.1448306441307068,2,50,200,0.001
0.035475537180900574,2,50,200,0.002
0.04022606834769249,2,50,200,0.004
0.0405944287776947,2,50,200,0.01
0.04979932680726051,2,50,200,0.02
0.06940839439630508,2,50,200,0.04
0.03963415324687958,2,50,200,0.1
0.11429660767316818,2,50,250,0.0001
0.09064202010631561,2,50,250,0.0002
0.48221859335899353,2,50,250,0.0004
0.041259702295064926,2,50,250,0.001
0.03941817209124565,2,50,250,0.002
0.037111107259988785,2,50,250,0.004
0.028459718450903893,2,50,250,0.01
0.06651971489191055,2,50,250,0.02
0.04771123826503754,2,50,250,0.04
0.021767469123005867,2,50,250,0.1
0.21032413840293884,2,50,300,0.0001
0.10120145976543427,2,50,300,0.0002
0.1066889837384224,2,50,300,0.0004
0.06575441360473633,2,50,300,0.001
0.039771683514118195,2,50,300,0.002
0.03991576284170151,2,50,300,0.004
0.04048656299710274,2,50,300,0.01
0.04769505560398102,2,50,300,0.02
0.06467567384243011,2,50,300,0.04
0.036526940762996674,2,50,300,0.1
0.04010837525129318,2,100,1,0.0001
0.040296491235494614,2,100,1,0.0002
0.025743793696165085,2,100,1,0.0004
0.046751804649829865,2,100,1,0.001
0.049611896276474,2,100,1,0.002
0.07339158654212952,2,100,1,0.004
0.04718312248587608,2,100,1,0.01
0.05742203816771507,2,100,1,0.02
0.030039923265576363,2,100,1,0.04
0.05112302303314209,2,100,1,0.1
0.03965553641319275,2,100,10,0.0001
0.04072513431310654,2,100,10,0.0002
0.03837507590651512,2,100,10,0.0004
0.026386234909296036,2,100,10,0.001
0.040096215903759,2,100,10,0.002
0.028494559228420258,2,100,10,0.004
0.06754403561353683,2,100,10,0.01
0.07328925281763077,2,100,10,0.02
0.04961336776614189,2,100,10,0.04
0.059017613530159,2,100,10,0.1
0.03908541053533554,2,100,25,0.0001
0.04751326143741608,2,100,25,0.0002
0.039858490228652954,2,100,25,0.0004
0.04002467170357704,2,100,25,0.001
