Time:,4:53:07.400034,Size:,250,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,H1,H2,Epochs,Batch Size,Learning rate
0.03231728991339419,4,4,74,92,0.06547425264286427
0.06159107749881136,4,2,74,88,0.0663076544939679
0.05420284549264723,4,10,72,100,0.058852319205832095
0.05036152429652717,4,6,187,229,0.06396780267502537
0.041333948518487734,4,2,55,52,0.07534514352757692
0.04358199593333348,4,4,55,250,0.07456158330727904
0.04272383087015474,4,2,81,73,0.07690125909215113
0.03371958579610007,4,4,51,254,0.06610522342228549
0.046454817199550746,4,6,51,114,0.061316824847201364
0.044024245961994536,4,10,50,185,0.06758294341539628
0.04785013762689405,4,8,78,226,0.07567734924382223
0.05296185554661206,4,10,176,1,0.07070036909381708
0.042726723783264406,6,8,253,112,0.0898735986654343
0.05200961366350267,4,2,64,54,0.0791439082089905
0.045829746666416114,4,2,62,227,0.06581155808525746
0.06230041003482384,8,8,254,277,0.0911164023544066
0.08592688006473867,10,8,101,162,0.05360570953288421
0.050677875987945,4,6,386,249,0.08956881438161518
0.05355524397318656,2,2,84,163,0.04455881773382771
0.08278932266776101,6,4,224,240,0.09101356992413077
0.03675250196340902,4,4,52,277,0.06668097913675142
0.04535370563641276,4,4,63,178,0.08351729676650928
0.04197889481089681,4,4,52,142,0.06661068252551067
0.03829201221698557,4,4,321,33,0.09868709651754953
0.04471715319383361,4,8,323,128,0.09976891492071006
0.0371987824083652,4,2,319,270,0.09212322751277859
0.04540853240741206,4,8,320,35,0.09470342595278183
0.039900556490170824,4,2,317,245,0.08521480165575616
0.03851062815519304,4,2,315,209,0.09250210071574587
0.0673298777964545,6,4,214,74,0.08732645783068457
0.03890837068549597,4,2,316,139,0.1
0.035225331391982015,4,6,317,82,0.09149964217318629
0.042670632793267826,4,4,317,79,0.09344991595654278
0.06533747041962663,4,10,317,140,0.09105091271759563
0.0461106418391398,4,4,312,40,0.09800608252312312
0.03566227223596179,4,2,318,117,0.07698394936798422
0.04159432384189327,4,2,314,106,0.0768161131074344
0.04860818605261004,4,4,319,116,0.07975488562246189
0.07335891081089678,4,4,317,213,0.06892708195974635
0.06369630030557338,4,2,314,127,0.08188771347620921
0.06387233968249474,2,8,91,67,0.02940851096360086
0.05434444884611844,2,8,79,246,0.03330943603456389
0.04764950929399838,8,6,201,54,0.07861642491682717
0.04321102571430327,4,6,141,219,0.008123459923766117
0.05855205284738969,4,8,183,5,0.07001031033991739
0.02780660065063985,4,10,53,274,0.06733300969609596
0.03998192493466914,4,10,54,258,0.0663433951225132
0.048637877894286044,4,10,53,174,0.0669659404371843
0.10645473991315549,4,8,139,107,0.015489789816750378
0.039264286440195924,4,2,135,254,0.005526387270176594
0.056476628635116814,4,4,141,260,0.002413264027347361
0.035235694764400805,4,8,186,118,0.06405474159104119
0.09739910523789654,10,8,144,252,0.06690172745253244
0.059119362649579385,8,6,269,108,0.09183417993642694
0.0357320745616031,4,4,327,298,0.08625872846963095
0.04106955396922617,4,2,325,192,0.08583323416767542
0.03857405715036187,4,6,330,211,0.08882606768034267
0.05794222381891827,4,8,330,272,0.08420156853953631
0.030927372407343813,4,4,326,254,0.0883179521253138
0.043159716156084146,4,6,67,41,0.07827478041884524
0.05287186810756171,4,4,325,34,0.08847610755870756
0.053155092566322885,6,6,249,235,0.09117661394930165
0.03962503768001689,4,2,53,6,0.0675459550799578
