Time:,33:21.3,Size:,10000,Cores:,32,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,
MSE,H1,H2,Epochs,Batch size,Learning rate,,,,,
0.060296627,10,4,50,1,0.0002,,,,,
0.060314075,4,2,300,10,0.001,,,,,
0.060315324,10,2,150,1,0.02,,,,,
0.060320866,4,2,250,250,0.04,,,,,
0.060321128,10,4,25,300,0.04,,,,,
0.060326096,8,4,50,80,0.004,,,,,
0.060328478,8,2,300,25,0.0004,,,,,
0.060337265,6,4,300,50,0.002,,,,,
0.060338803,4,2,200,25,0.0004,,,,,
0.060344579,4,2,300,250,0.01,,,,,
0.060356487,8,2,350,50,0.02,,,,,
0.060358795,6,2,350,150,0.001,,,,,
0.060406042,2,2,350,150,0.004,,,,,
0.060406439,8,4,350,1,0.04,,,,,
0.060409634,8,4,100,300,0.04,,,,,
0.06043801,10,2,100,150,0.004,,,,,
0.060439972,2,2,200,200,0.04,,,,,
0.060467207,4,2,350,250,0.1,,,,,
0.060471871,6,4,400,1,0.04,,,,,
0.060485886,2,2,150,80,0.04,,,,,
0.060524187,2,2,250,1,0.02,,,,,
0.06052545,6,2,150,1,0.001,,,,,
0.060527088,2,4,150,1,0.02,,,,,
0.060532987,10,4,250,25,0.1,,,,,
0.060539937,10,4,350,300,0.002,,,,,
0.060545305,4,2,400,1,0.02,,,,,
0.060556347,8,2,50,50,0.004,,,,,
0.06055923,10,4,300,300,0.02,,,,,
0.060562652,2,4,200,50,0.01,,,,,
0.060562854,4,2,200,1,0.1,,,,,
0.060562938,2,2,350,300,0.004,,,,,
0.060566366,10,2,400,100,0.01,,,,,
0.060579356,10,4,10,1,0.001,,,,,
0.060579363,6,2,150,25,0.002,,,,,
0.060580988,2,2,200,10,0.004,,,,,
0.06058805,10,2,400,80,0.001,,,,,
0.060605277,10,2,400,150,0.004,,,,,
0.060618466,10,2,10,10,0.04,,,,,
0.060632106,8,2,400,100,0.1,,,,,
0.060636649,2,2,100,10,0.02,,,,,
0.060638446,10,4,400,200,0.0004,,,,,
0.060643941,2,2,350,50,0.02,,,,,
0.060647741,6,2,250,1,0.004,,,,,
0.060656703,10,4,150,80,0.004,,,,,
0.060656927,10,2,200,25,0.001,,,,,
0.060685605,4,2,150,300,0.1,,,,,
0.060692346,6,2,350,80,0.004,,,,,
0.060701113,8,2,350,150,0.001,,,,,
0.060707125,2,4,100,50,0.02,,,,,
0.060711359,2,4,350,150,0.1,,,,,
0.060731755,10,4,10,150,0.0001,,,,,
0.060741166,8,2,150,25,0.004,,,,,
0.060744423,4,4,150,10,0.0004,,,,,
0.060750245,2,4,150,50,0.04,,,,,
0.060781743,6,4,100,150,0.1,,,,,
0.060800419,2,2,200,10,0.01,,,,,
0.060806612,10,4,150,80,0.002,,,,,
0.060810523,6,2,400,80,0.0004,,,,,
0.060812864,2,4,350,150,0.04,,,,,
0.060813446,2,4,200,25,0.0004,,,,,
0.060823308,6,4,250,200,0.004,,,,,
0.060829006,10,2,400,1,0.01,,,,,
0.060829858,8,4,25,10,0.1,,,,,
0.060835423,2,2,50,150,0.0002,,,,,
0.060850708,4,4,300,10,0.0004,,,,,
0.060872067,4,4,200,100,0.001,,,,,
0.060878886,10,4,150,150,0.02,,,,,
0.060882657,8,2,100,50,0.002,,,,,
0.06089142,8,4,400,80,0.02,,,,,
0.060894949,8,2,350,10,0.1,,,,,
0.06089839,4,2,400,1,0.0001,,,,,
0.060907974,2,4,250,200,0.02,,,,,
0.060912969,2,2,25,250,0.1,,,,,
0.060934829,8,4,100,150,0.002,,,,,
0.060943196,6,4,50,150,0.01,,,,,
0.060947751,10,2,350,250,0.002,,,,,
0.060956336,2,2,400,25,0.002,,,,,
0.060963984,2,2,350,100,0.1,,,,,
0.060989727,6,4,150,200,0.004,,,,,
0.06100929,8,2,150,200,0.001,,,,,
0.06101618,8,4,300,150,0.02,,,,,
0.061018452,2,2,400,1,0.004,,,,,
0.061040999,10,4,250,200,0.002,,,,,
0.061053736,6,4,25,100,0.0002,,,,,
0.06106424,8,2,50,25,0.002,,,,,
0.061088637,2,4,350,250,0.02,,,,,
0.061097493,2,4,50,25,0.02,,,,,
0.061101662,6,4,25,250,0.1,,,,,
0.061105411,6,2,300,100,0.002,,,,,
0.061106234,8,4,10,10,0.01,,,,,
0.061112467,2,2,50,1,0.004,,,,,
0.061117712,4,2,50,250,0.1,,,,,
0.061128665,8,2,300,80,0.04,,,,,
0.061131648,4,2,25,80,0.01,,,,,
0.061141959,10,4,400,150,0.0004,,,,,
0.061158977,4,4,200,80,0.002,,,,,
0.061171163,4,4,200,50,0.004,,,,,
0.061183592,10,2,200,10,0.04,,,,,
0.061195765,10,2,300,25,0.02,,,,,
0.061212689,10,4,50,50,0.04,,,,,
0.061223261,2,4,250,100,0.01,,,,,
0.061226595,8,4,200,80,0.1,,,,,
0.061227035,10,2,200,50,0.004,,,,,
0.061229585,2,2,400,200,0.02,,,,,
0.061238755,10,2,250,1,0.004,,,,,
0.061243908,10,4,100,300,0.01,,,,,
0.061257242,10,4,250,25,0.04,,,,,
0.061262419,8,2,100,100,0.002,,,,,
0.061267014,6,4,350,10,0.04,,,,,
0.061281078,6,4,200,1,0.0002,,,,,
0.06128926,2,2,400,150,0.1,,,,,
0.061290444,6,4,350,300,0.001,,,,,
0.061308786,10,4,100,300,0.004,,,,,
0.061322566,10,2,200,200,0.004,,,,,
0.061328713,2,4,25,100,0.1,,,,,
0.061335567,2,2,200,10,0.002,,,,,
0.061358208,8,4,50,250,0.02,,,,,
0.061362916,8,2,200,10,0.0004,,,,,
0.061368812,8,4,25,300,0.04,,,,,
0.061374288,10,4,400,80,0.002,,,,,
0.061375149,6,4,250,100,0.01,,,,,
0.061375671,8,2,100,100,0.1,,,,,
0.061390051,2,4,25,50,0.1,,,,,
0.061450572,8,2,150,25,0.001,,,,,
0.061452391,8,2,100,150,0.1,,,,,
0.061458511,8,2,200,200,0.02,,,,,
0.061469291,6,2,400,1,0.0002,,,,,
0.061474434,8,4,200,200,0.01,,,,,
0.061481358,8,4,50,25,0.004,,,,,
0.061483637,2,4,50,10,0.01,,,,,
0.061488507,10,4,100,10,0.002,,,,,
0.061490979,4,2,300,100,0.1,,,,,
0.061494585,4,4,300,80,0.001,,,,,
0.061497634,4,2,100,50,0.01,,,,,
0.061508155,8,4,200,25,0.002,,,,,
0.061515904,8,4,50,25,0.1,,,,,
0.06152078,4,4,10,10,0.04,,,,,
0.061541678,6,2,150,10,0.1,,,,,
0.061541774,8,2,200,250,0.01,,,,,
0.061549441,2,4,350,100,0.1,,,,,
0.061563144,2,4,200,10,0.1,,,,,
0.061569403,6,2,150,80,0.002,,,,,
0.061575081,2,2,200,80,0.01,,,,,
0.061587937,2,4,250,100,0.004,,,,,
0.061594652,10,2,250,80,0.1,,,,,
0.061601131,2,2,50,50,0.001,,,,,
0.061606418,4,2,350,1,0.01,,,,,
0.06161959,2,4,100,1,0.004,,,,,
0.061638359,10,4,400,1,0.02,,,,,
0.06165046,8,4,300,300,0.001,,,,,
0.06166476,2,4,100,200,0.02,,,,,
0.061685713,8,4,400,250,0.004,,,,,
0.061697728,6,2,50,150,0.04,,,,,
0.061706353,10,4,25,50,0.1,,,,,
0.061707678,8,4,300,150,0.0004,,,,,
0.061718412,2,4,350,10,0.02,,,,,
0.061728735,6,2,200,1,0.0004,,,,,
0.06173015,2,2,250,200,0.04,,,,,
0.061750232,10,2,400,10,0.04,,,,,
0.061758435,6,2,10,250,0.0002,,,,,
0.061764917,8,2,350,80,0.01,,,,,
0.061768191,2,4,100,250,0.02,,,,,
0.061770756,8,4,200,10,0.001,,,,,
0.061783637,8,4,300,200,0.1,,,,,
0.061787581,10,4,150,10,0.0004,,,,,
0.061797483,10,4,150,25,0.1,,,,,
0.061805325,8,2,250,300,0.01,,,,,
0.061812118,6,2,150,150,0.004,,,,,
0.061813303,6,4,250,150,0.004,,,,,
0.061819597,10,4,300,10,0.001,,,,,
0.061834368,6,4,250,25,0.004,,,,,
0.061835665,6,4,150,250,0.1,,,,,
0.061840701,8,2,250,300,0.02,,,,,
0.06184595,8,2,400,25,0.0004,,,,,
0.06185229,10,2,150,1,0.001,,,,,
0.061864847,10,2,25,1,0.01,,,,,
0.061867601,2,4,300,80,0.04,,,,,
0.061870848,6,2,350,10,0.02,,,,,
0.061889391,2,4,250,10,0.04,,,,,
0.061892728,8,2,250,250,0.02,,,,,
0.061899272,6,4,300,300,0.001,,,,,
0.061918041,6,4,300,200,0.004,,,,,
0.061919686,10,2,250,250,0.1,,,,,
0.06192304,6,4,400,1,0.0004,,,,,
0.061935983,2,2,250,200,0.004,,,,,
0.061947414,10,4,200,25,0.001,,,,,
0.061949354,8,4,10,80,0.0002,,,,,
0.061954769,4,4,250,200,0.0004,,,,,
0.061956793,2,2,150,10,0.01,,,,,
0.061958836,6,2,350,25,0.0004,,,,,
0.061962615,6,2,350,50,0.004,,,,,
0.061963761,10,2,350,150,0.01,,,,,
0.061978435,2,4,250,200,0.1,,,,,
0.061988589,10,2,25,50,0.04,,,,,
0.061989435,8,4,150,100,0.002,,,,,
0.062007712,10,2,25,80,0.0002,,,,,
0.062009929,6,4,100,1,0.02,,,,,
0.062022487,10,4,250,250,0.04,,,,,
0.062025083,2,2,300,50,0.01,,,,,
0.062035752,2,4,350,25,0.1,,,,,
0.062038952,10,2,250,150,0.01,,,,,
0.0620421,2,2,400,150,0.004,,,,,
0.062064563,10,2,250,50,0.01,,,,,
0.062065196,6,4,200,1,0.004,,,,,
0.062065318,8,4,400,250,0.02,,,,,
0.062093291,6,2,100,250,0.02,,,,,
0.062107749,10,2,400,200,0.004,,,,,
0.062108585,10,4,200,50,0.001,,,,,
0.062110299,8,4,300,50,0.0004,,,,,
0.062157039,8,4,200,300,0.01,,,,,
0.062176461,10,2,50,50,0.1,,,,,
0.062187989,10,4,400,25,0.02,,,,,
0.06219153,2,2,150,10,0.02,,,,,
0.062215567,6,2,250,1,0.01,,,,,
0.062229655,10,4,100,200,0.02,,,,,
0.062239153,6,2,10,300,0.001,,,,,
0.062239162,10,4,150,10,0.04,,,,,
0.062241877,2,4,400,25,0.01,,,,,
0.062267856,4,4,250,200,0.004,,,,,
0.06228167,10,4,300,25,0.001,,,,,
0.062306422,8,2,300,150,0.01,,,,,
0.062322474,10,2,50,250,0.02,,,,,
0.062338405,2,4,250,300,0.02,,,,,
0.062374477,8,4,400,10,0.04,,,,,
0.062419896,6,4,150,150,0.04,,,,,
0.062439038,6,2,250,25,0.004,,,,,
0.062449074,10,4,400,100,0.0004,,,,,
0.062449899,4,2,250,25,0.002,,,,,
0.062467762,8,4,250,300,0.002,,,,,
0.062469258,2,2,350,150,0.1,,,,,
0.062470279,4,4,350,100,0.004,,,,,
0.062472639,10,4,10,300,0.0002,,,,,
0.06248679,8,4,25,25,0.04,,,,,
0.06249525,4,4,300,150,0.002,,,,,
0.062503898,8,2,250,50,0.004,,,,,
0.062504263,10,4,200,50,0.1,,,,,
0.062509002,4,4,150,50,0.001,,,,,
0.062537936,10,4,25,25,0.04,,,,,
0.062540777,2,2,50,300,0.0002,,,,,
0.062545637,8,4,150,10,0.1,,,,,
0.062545686,2,4,250,150,0.04,,,,,
0.062551054,4,2,350,200,0.004,,,,,
0.062592025,6,4,300,300,0.1,,,,,
0.062594434,10,2,350,200,0.002,,,,,
0.062603886,8,4,50,150,0.04,,,,,
0.062625584,10,4,100,150,0.02,,,,,
0.062629627,4,2,100,80,0.001,,,,,
0.062634083,10,4,400,25,0.0004,,,,,
0.062635104,6,2,100,100,0.004,,,,,
0.062643904,2,2,100,100,0.1,,,,,
0.062646067,4,4,50,10,0.002,,,,,
0.062659852,10,4,100,250,0.002,,,,,
0.062663434,10,4,100,10,0.02,,,,,
0.062669747,2,2,50,300,0.1,,,,,
0.062672407,8,2,200,150,0.001,,,,,
0.062680261,4,2,300,50,0.001,,,,,
0.062686135,8,2,300,300,0.02,,,,,
0.062688026,8,2,400,80,0.04,,,,,
0.062698351,2,2,350,10,0.02,,,,,
0.062741144,6,2,100,300,0.01,,,,,
0.062750147,6,2,100,10,0.001,,,,,
0.062768002,4,4,200,1,0.004,,,,,
0.062768896,8,2,400,150,0.001,,,,,
0.062773301,6,4,150,300,0.02,,,,,
0.062784408,10,4,250,200,0.001,,,,,
0.062801662,10,2,300,25,0.04,,,,,
0.062808321,4,2,250,25,0.004,,,,,
0.062815419,8,4,100,25,0.02,,,,,
0.062816719,8,2,100,250,0.01,,,,,
0.062819392,10,4,10,25,0.01,,,,,
0.062844478,2,4,250,80,0.04,,,,,
0.062844982,4,4,400,300,0.1,,,,,
0.062851212,4,4,300,100,0.001,,,,,
0.062885148,4,4,50,300,0.01,,,,,
0.062894692,6,4,250,25,0.002,,,,,
0.062901718,6,4,150,100,0.02,,,,,
0.062902428,8,4,250,80,0.004,,,,,
0.062944863,2,4,200,25,0.01,,,,,
0.062972685,6,4,400,200,0.04,,,,,
0.062981576,6,2,150,25,0.004,,,,,
0.06298854,10,2,400,150,0.04,,,,,
0.063033019,8,2,300,250,0.1,,,,,
0.063048779,10,4,300,200,0.1,,,,,
0.063089804,10,4,150,300,0.01,,,,,
0.063094208,2,2,300,80,0.01,,,,,
0.06311724,10,2,100,150,0.04,,,,,
0.063122758,2,2,50,300,0.04,,,,,
0.063126363,2,2,250,100,0.004,,,,,
0.063129931,10,2,400,1,0.004,,,,,
0.063153678,8,4,300,200,0.004,,,,,
0.063158435,6,2,150,1,0.004,,,,,
0.063176481,6,2,350,50,0.1,,,,,
0.063176584,2,2,150,1,0.0004,,,,,
0.063177697,10,4,50,50,0.1,,,,,
0.063181167,2,4,350,25,0.02,,,,,
0.063182768,6,2,200,1,0.002,,,,,
0.063200829,2,2,350,150,0.04,,,,,
0.063214639,4,2,400,150,0.0004,,,,,
0.063216416,6,4,350,200,0.02,,,,,
0.063242435,8,4,150,100,0.02,,,,,
0.063256964,2,4,10,1,0.1,,,,,
0.063265447,10,4,250,1,0.004,,,,,
0.063268035,2,2,250,200,0.1,,,,,
0.063312799,8,2,250,80,0.1,,,,,
0.063329318,8,4,200,10,0.0004,,,,,
0.06333362,8,2,150,250,0.004,,,,,
0.063338975,10,4,200,150,0.02,,,,,
0.063353231,10,2,300,200,0.1,,,,,
0.06336854,6,2,250,150,0.002,,,,,
0.063378328,6,2,100,80,0.04,,,,,
0.063384385,10,4,100,1,0.04,,,,,
0.063397666,10,2,300,150,0.1,,,,,
0.063403557,8,4,50,80,0.01,,,,,
0.063430012,10,2,300,100,0.01,,,,,
0.063430499,10,4,400,100,0.1,,,,,
0.063430613,2,2,300,80,0.004,,,,,
0.063432515,2,2,150,80,0.02,,,,,
0.06343723,2,4,250,10,0.1,,,,,
0.063450122,4,2,300,1,0.004,,,,,
0.06345165,8,2,300,1,0.004,,,,,
0.063458208,2,4,25,200,0.04,,,,,
0.063466281,4,4,10,200,0.0004,,,,,
0.063470353,8,2,350,250,0.1,,,,,
0.063477401,10,2,400,150,0.001,,,,,
0.063478153,8,2,300,100,0.004,,,,,
0.063518925,10,2,250,1,0.02,,,,,
0.063548217,8,4,250,200,0.04,,,,,
0.063569025,8,4,100,1,0.0002,,,,,
0.063574338,6,4,400,150,0.1,,,,,
0.063574454,10,4,350,150,0.001,,,,,
0.063583385,6,2,250,250,0.002,,,,,
0.063593356,6,4,250,100,0.001,,,,,
0.063606881,10,4,100,150,0.004,,,,,
0.063609732,10,2,400,250,0.01,,,,,
0.063611491,8,2,150,50,0.004,,,,,
0.063620722,8,4,150,200,0.002,,,,,
0.063625492,6,4,50,80,0.01,,,,,
0.063633176,2,2,350,250,0.004,,,,,
0.063637075,4,2,200,25,0.001,,,,,
0.063638455,10,2,200,300,0.004,,,,,
0.063660019,8,2,250,10,0.004,,,,,
0.0636629,8,2,50,300,0.1,,,,,
0.063700319,2,2,300,300,0.004,,,,,
0.063704306,2,4,350,150,0.002,,,,,
0.063706713,6,2,250,100,0.004,,,,,
0.063724289,8,2,350,100,0.001,,,,,
0.063742234,2,4,200,50,0.04,,,,,
0.063751765,8,2,200,50,0.0004,,,,,
0.063753333,10,2,250,25,0.02,,,,,
0.063772793,2,4,50,10,0.002,,,,,
0.063773226,6,2,250,25,0.0004,,,,,
0.063793958,6,4,200,150,0.004,,,,,
0.063800834,2,2,200,50,0.01,,,,,
0.063806961,4,2,300,1,0.0004,,,,,
0.063822429,8,2,200,25,0.002,,,,,
0.063824921,6,4,150,10,0.01,,,,,
0.063829099,10,4,350,1,0.004,,,,,
0.063836952,6,4,200,25,0.04,,,,,
0.063850822,10,4,300,10,0.002,,,,,
0.06390437,2,2,150,150,0.01,,,,,
0.063907431,2,4,150,1,0.01,,,,,
0.063931516,6,2,250,200,0.02,,,,,
0.063945533,4,4,200,300,0.004,,,,,
0.063953547,10,2,100,10,0.02,,,,,
0.0639709,6,2,100,25,0.002,,,,,
0.063974806,10,4,400,50,0.002,,,,,
0.063993033,10,2,100,1,0.0004,,,,,
0.063997084,8,2,50,300,0.01,,,,,
0.06400898,8,2,400,200,0.001,,,,,
0.064010943,4,2,150,150,0.01,,,,,
0.064022373,10,4,400,10,0.001,,,,,
0.064051545,6,4,200,10,0.02,,,,,
0.064052942,10,2,400,10,0.1,,,,,
0.064057292,4,4,50,1,0.1,,,,,
0.064065488,4,2,10,1,0.1,,,,,
0.064117936,4,2,25,80,0.04,,,,,
0.064125848,8,4,350,1,0.004,,,,,
0.064126509,6,2,300,100,0.0004,,,,,
0.064126613,10,4,10,1,0.002,,,,,
0.064168166,6,2,400,10,0.1,,,,,
0.064169617,2,4,100,150,0.01,,,,,
0.064194552,8,4,150,100,0.004,,,,,
0.064201451,8,4,150,10,0.004,,,,,
0.064211235,2,4,50,100,0.02,,,,,
0.06421529,2,4,50,100,0.1,,,,,
0.064221827,2,2,200,200,0.01,,,,,
0.064227023,10,4,400,250,0.001,,,,,
0.064236783,8,2,300,80,0.1,,,,,
0.064243004,2,2,250,80,0.02,,,,,
0.064286815,10,4,400,1,0.0002,,,,,
0.064294131,10,4,250,1,0.0001,,,,,
0.064338456,6,2,300,150,0.04,,,,,
0.064382919,8,2,25,250,0.0002,,,,,
0.064391902,8,2,100,150,0.04,,,,,
0.064392912,2,4,250,1,0.01,,,,,
0.064393116,10,4,100,10,0.001,,,,,
0.064400333,2,2,150,50,0.02,,,,,
0.064400536,6,4,300,1,0.002,,,,,
0.064416544,10,4,250,1,0.0004,,,,,
0.064440941,4,4,150,100,0.002,,,,,
0.064447434,8,4,250,100,0.1,,,,,
0.064453741,4,2,300,50,0.0004,,,,,
0.064455027,2,4,150,80,0.04,,,,,
0.064491152,8,2,350,10,0.01,,,,,
0.064497261,4,4,200,300,0.04,,,,,
0.064508564,2,2,400,1,0.01,,,,,
0.064518306,10,2,250,50,0.004,,,,,
0.064523839,6,2,400,10,0.01,,,,,
0.064548579,6,4,250,1,0.004,,,,,
0.064563645,2,2,350,50,0.01,,,,,
0.064570439,2,4,350,50,0.04,,,,,
0.064579022,2,4,400,200,0.1,,,,,
0.064580797,8,4,250,200,0.02,,,,,
0.064596827,4,4,300,100,0.004,,,,,
0.06459731,6,4,400,200,0.01,,,,,
0.064604712,4,4,300,1,0.0004,,,,,
0.064605915,6,2,250,10,0.0004,,,,,
0.064612447,8,4,300,250,0.002,,,,,
0.064615559,6,4,25,250,0.02,,,,,
0.064616423,2,4,200,250,0.01,,,,,
0.064618957,10,2,100,25,0.002,,,,,
0.064620206,8,4,25,50,0.1,,,,,
0.064642967,4,4,300,1,0.002,,,,,
0.064647186,8,2,400,200,0.004,,,,,
0.064657802,6,4,400,300,0.004,,,,,
0.064680624,6,4,400,200,0.004,,,,,
0.064695362,6,2,50,25,0.04,,,,,
0.064709512,6,2,100,1,0.001,,,,,
0.064726102,2,2,250,1,0.01,,,,,
0.064730858,4,2,300,80,0.001,,,,,
0.064732949,8,2,400,80,0.004,,,,,
0.064734139,2,2,150,50,0.01,,,,,
0.06474498,8,4,400,200,0.002,,,,,
0.064773844,8,2,100,50,0.01,,,,,
0.064780923,10,2,400,25,0.04,,,,,
0.064818615,10,4,250,250,0.004,,,,,
0.064836994,8,2,300,25,0.004,,,,,
0.064842233,4,2,200,200,0.04,,,,,
0.064845154,8,4,25,1,0.001,,,,,
0.064855566,10,4,300,150,0.001,,,,,
0.064856161,2,2,400,80,0.002,,,,,
0.064873828,10,2,250,100,0.01,,,,,
0.064880345,8,2,50,25,0.004,,,,,
0.064884917,2,2,350,80,0.001,,,,,
0.064887985,6,2,300,250,0.1,,,,,
0.064901406,6,4,350,1,0.0001,,,,,
0.064907278,8,4,350,25,0.01,,,,,
0.064929837,10,4,400,50,0.0004,,,,,
0.064943725,10,4,50,25,0.004,,,,,
0.064962595,6,4,250,25,0.01,,,,,
0.064977641,10,4,300,10,0.04,,,,,
0.064979483,2,4,400,250,0.01,,,,,
0.064990507,8,2,400,100,0.001,,,,,
0.064993578,8,2,200,25,0.004,,,,,
0.064995216,6,2,250,1,0.0002,,,,,
0.064999445,8,2,400,300,0.01,,,,,
0.065022631,4,4,150,1,0.0002,,,,,
0.06504255,4,4,300,50,0.004,,,,,
0.065056563,4,4,250,10,0.001,,,,,
0.065061711,6,4,400,150,0.01,,,,,
0.065090543,10,2,50,50,0.01,,,,,
0.06510084,8,2,200,80,0.02,,,,,
0.065113794,2,2,250,250,0.004,,,,,
0.065124867,6,4,25,1,0.001,,,,,
0.065127904,2,4,400,100,0.004,,,,,
0.065137771,8,4,400,25,0.004,,,,,
0.065181608,6,2,25,80,0.02,,,,,
0.065198814,10,2,400,300,0.04,,,,,
0.065211203,2,4,50,150,0.04,,,,,
0.065213053,10,4,200,200,0.01,,,,,
0.065213257,8,4,350,50,0.1,,,,,
0.065250867,10,2,250,50,0.001,,,,,
0.065253577,4,2,250,100,0.01,,,,,
0.065256057,2,4,150,80,0.1,,,,,
0.065268105,2,2,200,50,0.02,,,,,
0.065273637,8,4,400,1,0.001,,,,,
0.065280267,6,4,400,25,0.0004,,,,,
0.065289948,10,2,150,1,0.1,,,,,
0.065292732,10,4,400,200,0.001,,,,,
0.065307766,10,4,25,1,0.004,,,,,
0.065310312,10,2,350,10,0.0004,,,,,
0.065323188,10,2,350,1,0.004,,,,,
0.065327211,10,2,250,300,0.004,,,,,
0.065330173,8,2,400,250,0.02,,,,,
0.065343352,10,4,100,1,0.004,,,,,
0.065352986,8,2,300,300,0.004,,,,,
0.065372015,6,2,200,300,0.02,,,,,
0.065377671,4,2,25,25,0.04,,,,,
0.065387747,8,4,200,100,0.02,,,,,
0.065408139,2,4,300,250,0.01,,,,,
0.065410611,2,4,25,100,0.04,,,,,
0.065437916,10,4,150,10,0.004,,,,,
0.065440473,4,4,250,250,0.002,,,,,
0.065473193,8,4,100,100,0.004,,,,,
0.065477103,8,2,50,25,0.02,,,,,
0.065485465,10,4,200,25,0.002,,,,,
0.065491367,10,4,200,25,0.1,,,,,
0.065491654,8,4,25,150,0.04,,,,,
0.065529625,8,2,25,150,0.02,,,,,
0.065536409,2,4,300,250,0.1,,,,,
0.065542752,10,2,100,10,0.1,,,,,
0.065547705,2,4,350,10,0.1,,,,,
0.065576657,8,4,10,150,0.0002,,,,,
0.065578234,2,2,100,150,0.04,,,,,
0.065661528,2,2,100,50,0.004,,,,,
0.065665687,8,2,200,150,0.04,,,,,
0.065681218,10,2,150,25,0.1,,,,,
0.065688037,8,2,25,25,0.01,,,,,
0.065689897,10,4,50,80,0.01,,,,,
0.065690072,8,4,150,300,0.01,,,,,
0.065705571,2,4,350,250,0.1,,,,,
0.065710813,4,4,300,25,0.001,,,,,
0.065722712,10,2,50,10,0.004,,,,,
0.06573157,6,2,250,1,0.0001,,,,,
0.065733191,6,2,150,200,0.02,,,,,
0.065739121,10,4,300,100,0.001,,,,,
0.065749972,6,2,350,1,0.0004,,,,,
0.065780065,8,2,200,200,0.1,,,,,
0.065794983,4,4,200,50,0.001,,,,,
0.065804534,10,4,150,250,0.002,,,,,
0.065810706,10,2,150,200,0.01,,,,,
0.065815992,6,2,200,25,0.004,,,,,
0.065840794,2,2,150,200,0.04,,,,,
0.065843271,4,4,100,10,0.002,,,,,
0.065855859,2,4,100,100,0.01,,,,,
0.065859643,8,2,300,10,0.1,,,,,
0.065861029,4,4,100,80,0.001,,,,,
0.065861998,2,2,150,250,0.1,,,,,
0.065863615,10,4,100,50,0.04,,,,,
0.065873201,10,2,300,10,0.004,,,,,
0.065873635,8,4,100,10,0.002,,,,,
0.065899772,8,4,50,25,0.04,,,,,
0.065901107,2,4,100,10,0.04,,,,,
0.065927358,8,2,200,10,0.01,,,,,
0.065942136,8,4,200,25,0.01,,,,,
0.065949227,8,2,300,80,0.002,,,,,
0.065971494,10,2,400,250,0.004,,,,,
0.065975436,2,4,100,300,0.04,,,,,
0.065979664,6,4,200,1,0.0001,,,,,
0.065983499,2,4,400,50,0.02,,,,,
0.065987915,8,2,150,150,0.02,,,,,
0.065989359,2,4,150,10,0.002,,,,,
0.066006278,6,4,25,1,0.01,,,,,
0.066021177,2,4,400,150,0.01,,,,,
0.066044876,10,2,350,25,0.02,,,,,
0.066048241,8,2,100,10,0.02,,,,,
0.066068238,4,4,10,200,0.0001,,,,,
0.066082203,10,4,350,10,0.002,,,,,
0.066110108,4,4,400,200,0.01,,,,,
0.066110452,8,2,350,100,0.002,,,,,
0.066116967,10,4,250,100,0.001,,,,,
0.066146921,4,2,350,1,0.001,,,,,
0.066159248,2,4,300,150,0.1,,,,,
0.066159579,10,4,350,10,0.1,,,,,
0.066177445,2,2,300,150,0.004,,,,,
0.066187543,2,2,300,100,0.02,,,,,
0.066189174,8,2,250,100,0.002,,,,,
0.06619516,6,2,50,300,0.04,,,,,
0.06620607,8,2,300,50,0.002,,,,,
0.066228507,8,4,25,200,0.1,,,,,
0.066246921,6,2,100,1,0.02,,,,,
0.066262154,10,4,250,10,0.0004,,,,,
0.066268976,10,2,150,50,0.02,,,,,
0.066277428,10,4,400,1,0.004,,,,,
0.066293328,6,4,400,50,0.04,,,,,
0.066305602,2,4,50,1,0.1,,,,,
0.066310583,10,2,10,100,0.0004,,,,,
0.066315544,2,4,400,300,0.1,,,,,
0.066347299,6,4,250,250,0.004,,,,,
0.066355141,6,4,300,10,0.0004,,,,,
0.066359888,4,4,150,100,0.004,,,,,
0.066363284,10,2,100,50,0.02,,,,,
0.066366412,8,4,300,150,0.004,,,,,
0.066373604,2,4,250,300,0.04,,,,,
0.066389113,8,2,300,10,0.002,,,,,
0.066411358,8,4,25,80,0.02,,,,,
0.066440382,2,2,200,25,0.004,,,,,
0.066443858,8,2,200,10,0.001,,,,,
0.066460009,4,2,400,1,0.01,,,,,
0.066494013,2,4,300,25,0.004,,,,,
0.066526299,6,4,350,1,0.01,,,,,
0.066544385,2,2,350,1,0.02,,,,,
0.066581942,8,2,400,250,0.002,,,,,
0.066613874,6,2,250,250,0.04,,,,,
0.066619679,2,4,150,300,0.1,,,,,
0.066620407,4,2,150,200,0.1,,,,,
0.066624631,10,2,400,1,0.04,,,,,
0.066631706,2,4,400,300,0.01,,,,,
0.06663404,4,4,350,200,0.01,,,,,
0.066648705,6,4,350,80,0.002,,,,,
0.066665769,4,2,250,1,0.002,,,,,
0.066690444,6,4,300,10,0.002,,,,,
0.066696138,6,4,250,100,0.002,,,,,
0.066721436,2,4,150,10,0.004,,,,,
0.066725998,10,2,150,50,0.001,,,,,
0.066757201,6,4,10,1,0.01,,,,,
0.066758021,8,2,400,200,0.002,,,,,
0.066795242,10,4,350,150,0.0004,,,,,
0.066798371,6,4,400,250,0.1,,,,,
0.066815969,8,4,100,50,0.002,,,,,
0.066823747,4,2,400,100,0.001,,,,,
