Time:,9:47:54.402323,Size:,250,CPU:,Intel(R) Xeon(R) CPU E5-2690 v3 @ 2.60GHz
0.04521961716812738,2,10,56,2,0.011047365501722773
0.05429655446689256,4,10,137,28,0.08402363333893308
0.040801302893126744,4,6,298,240,0.07813695306066784
0.05346423966623354,2,10,383,15,0.06740967363749385
0.05279905795547798,4,2,202,22,0.03388974516842672
0.03826560365484327,6,8,188,76,0.08712522669345237
0.04892863620149658,4,10,83,202,0.08864760359382086
0.06160749518295639,2,10,317,28,0.06492814122658358
0.10460586130394775,10,10,245,166,0.0016842407231632396
0.4079020851572633,4,10,127,105,0.0995526654350409
0.09061258899922169,4,8,245,148,0.011934649299721168
0.08699527571583754,8,6,333,99,0.09431685376311026
0.08270991981677413,8,2,78,212,0.08750945161548211
0.045847773579694856,2,2,40,53,0.06876132196246984
0.0931916005315446,6,2,173,178,0.09304210171830214
0.04008238693620605,2,4,255,134,0.0358877070494403
0.04780729345219531,2,10,173,162,0.08642447261550398
0.04615321309734049,2,2,313,130,0.09744661146099863
0.12032724113705291,8,8,279,153,0.09847798168793644
0.05905103810753616,6,2,353,118,0.09685405585399352
0.04400597725513762,2,2,185,148,0.03789226206495011
0.053982588059071863,2,10,262,206,0.08283816698235363
0.04825782317507795,2,10,312,240,0.09151622658962025
0.04317555863318705,2,10,80,255,0.05925276992666315
0.2817478550862748,4,10,293,255,0.0637102035767426
0.04884890297246233,4,6,67,293,0.07908503857738358
0.05489562384365251,4,2,43,1,0.06532666589438012
0.051799520423625976,2,10,93,60,0.010349482839233573
0.040925962326758616,4,2,362,281,0.06469938893990419
0.0431990593522455,4,6,136,1,0.06474569451945973
0.05140458046800177,4,4,206,216,0.09830472404769668
0.037773482147657994,4,2,311,82,0.012567577013223483
0.05008077304042267,2,4,323,194,0.09825389775329285
0.04503465083851075,6,2,336,190,0.02917805564649774
0.0429735892828005,6,2,224,87,0.09810878669582844
0.06958880488370003,8,2,53,269,0.07790531396995608
0.045511480042681546,2,2,100,15,0.012118255705245466
0.04902975786714501,6,2,197,69,0.08569817874016668
0.045019460943140036,2,10,369,30,0.04709387864803628
0.05184549560300315,2,6,79,63,0.07648514624136778
0.056397034281895284,4,2,324,235,0.04556459283946966
0.05658451605204163,2,2,73,132,0.09598576199147117
0.05361750054186689,6,8,263,1,0.07931749007569468
0.04490622937274418,4,2,108,66,0.0001
0.08480473082032908,8,2,150,285,0.09636045513789344
0.06725290523701169,8,2,44,290,0.0001
0.045769143771902915,2,10,307,284,0.0001
0.09322937658656029,8,8,290,243,0.033867149587150945
0.08088461015182578,10,2,366,207,0.02949065228654282
0.04418204947527799,4,2,145,207,0.05326191885081805
0.0487090719886352,2,4,120,149,0.014177917612595054
0.05398102412855835,2,8,399,224,0.09953613996720766
0.048074960924382903,2,2,44,1,0.02801031026291466
0.044633219355190046,2,10,234,300,0.05784712052448179
0.03684366679584428,2,8,394,1,0.09596311678096793
0.05095501714946244,2,8,212,127,0.09937517542659695
0.043536571459264484,8,6,236,300,0.09950669365192949
0.04764576358938243,2,6,82,186,0.05285135769053497
0.04517551199445645,2,2,345,1,0.0022567111061010045
0.04483812176185559,2,6,120,287,0.08885803037657632
0.04776083874671599,2,10,66,1,0.07020436891996977
0.048860269178794394,2,2,339,1,0.06046613014987235
0.06080935562242534,2,6,126,1,0.0855427819013201
0.04615563849887347,2,4,287,127,0.05340193354508492
0.041746081373093685,6,10,99,140,0.0515937134309779
0.056106616403242174,2,10,199,51,0.013722769303874692
0.04661090357013509,2,10,55,1,0.06570244102943956
0.05170708212516115,2,4,235,1,0.0010205756434586797
0.068143344005903,8,10,95,299,0.049643918008112846
0.05568764605981712,2,10,373,262,0.008605588929080454
0.7589382514393429,10,6,280,1,0.05068246820559402
0.04666130613170288,2,6,52,297,0.05360074505825813
0.04398391634090508,2,8,87,279,0.04791094875014983
0.04591168344946553,2,10,135,300,0.05283499146111299
0.0393956982785428,2,10,46,1,0.04842363641588035
0.05867204828545652,10,2,251,138,0.028849792914541404
0.2950270479849769,6,10,226,178,0.049132832704438384
0.19483522700609276,10,10,189,199,0.05029308700330033
0.07573311459172505,6,6,231,163,0.03400504847517055
0.10661244490576181,6,6,361,257,0.09891552930728141
0.058123814639440274,4,6,369,27,0.04610885468396147
0.057184529334307024,2,8,358,107,0.06578128976363568
0.04819439402629162,2,6,104,40,0.04889616986161093
0.0464209415811714,4,4,155,264,0.054766792092151205
0.058171072402548346,10,4,315,6,0.1
0.04440654429944376,2,6,78,161,0.032887498998626745
0.05097319987820558,4,2,99,148,0.06255191851315442
0.06572005486044308,6,6,235,5,0.08772569935224836
0.05765216154803743,4,6,212,152,0.03813286444958576
0.058225635630605704,2,8,316,233,0.049610508750036565
0.04088435289903286,4,10,216,96,0.07754187287711092
0.07793494351519004,4,6,179,100,0.04819095403002541
0.07356633124970752,2,8,215,4,0.07898392517868592
0.05055081650916848,8,8,130,25,0.07717324129782309
0.06133595012861097,10,4,392,289,0.002990759870971892
0.06402253701301946,2,2,251,52,0.08915910620291244
0.07419602495118374,8,10,270,270,0.08633817374818324
0.04868543473552317,2,6,221,125,0.09542778268620616
0.045446084297828634,2,2,262,290,0.08471619610131331
0.05790170903930683,4,10,40,1,0.09459410949916663
0.04585823797305679,2,10,79,197,0.07491272702585684
0.04989427082740922,4,10,163,1,0.06981632703506846
0.05031911123996394,4,2,44,61,0.014252736136310352
0.033773234396021375,6,2,55,227,0.08262417141024136
0.03917988054715523,2,2,174,2,0.08156819441498299
0.04014478924338702,4,4,308,10,0.0828510733287658
0.06644359164643807,6,2,51,20,0.08044114870239953
0.08820179124584804,6,2,396,54,0.026052054106245327
0.05594071277907208,8,4,242,183,0.043818233726065726
0.04730126152471248,6,2,199,248,0.03703877182631652
0.11088120520158973,6,2,389,272,0.040300171243178154
0.04071591652096213,4,2,275,51,0.08325140225239785
0.0768588759187628,10,4,116,46,0.08365996804685154
0.06837577984274378,10,6,178,75,0.021340881315985542
0.11515670149966382,4,10,190,65,0.04581580826382984
0.04406993921636559,10,2,342,265,0.0001
0.07043923248799505,4,8,110,280,0.07629391855301426
0.0480687955742994,2,2,328,148,0.1
0.052360640837824615,10,6,351,231,0.0842168011579964
0.04682495338255662,2,4,217,135,0.06405380567898847
0.05406153280882114,4,8,220,43,0.07269321480099197
0.03831654616315417,8,4,325,245,0.05411884929790301
0.09728852740755611,10,8,40,183,0.044037787325288964
0.037466429259498696,4,8,397,3,0.09864671329491298
0.05450330154237237,4,10,83,93,0.07886963701811528
0.037321383594628485,4,10,188,224,0.07345002414973764
0.03665409435761062,6,10,43,216,0.061778521761844125
0.05785926671632274,6,2,283,96,0.07945825335779279
0.09248107086393376,10,2,204,213,0.015398963105707769
0.03591511462276291,10,8,353,125,0.0001
0.06369183860391113,8,6,186,72,0.07363375756496221
0.05085651392140318,2,6,400,60,0.05148685233851933
0.0455120075795155,10,2,120,274,0.0001
0.0905993552166593,4,2,68,271,0.045813366575210575
0.08010990719651287,6,2,56,300,0.08967857556309707
0.04721630911563727,8,8,237,1,0.06472709857577187
0.05611105921191148,2,6,400,71,0.0813775271555065
0.0437027219939025,2,8,41,300,0.1
0.04160680416244101,4,2,400,289,0.04426595805101093
0.0378194638179234,4,6,368,101,0.09848641962207272
0.07167979170312706,4,4,391,118,0.023471312973588863
1.0559735296076087,4,2,156,61,0.07897402065258748
0.05247058285193051,4,2,314,144,0.08849788632531577
0.049754752603329455,4,4,362,28,0.08447869853549321
0.04180485679822931,4,2,82,195,0.05783497555575173
0.059090387103761625,4,8,296,277,0.0785266955202401
0.04942542729911747,6,10,147,72,0.053209733319046666
0.05466072641572078,4,4,255,153,0.1
0.08829866324108188,8,8,206,123,0.07435874033531972
0.09642288737347993,4,8,262,222,0.06717109535742895
0.0989877734176686,4,8,301,292,0.06094010486377067
0.04707906513830164,4,6,40,286,0.06578738363461835
0.06979762222496919,4,2,314,77,0.07918759004872404
0.04517653133946644,4,2,207,62,0.0001
0.11981644002792143,4,8,393,68,0.030803044080857562
0.050204613499468115,4,2,282,99,0.1
0.04069503040667621,10,4,343,10,0.1
0.046657360039136994,10,4,64,196,0.0001
0.10185927146085648,6,2,246,198,0.013291437507401603
0.03511679150814365,4,2,292,284,0.01510212545557144
0.042190970850782314,4,4,355,48,0.07671930064865072
0.0780356375052326,10,10,273,180,0.033200873657770975
0.1455757516100073,4,10,179,227,0.1
0.04598836233425925,4,8,143,227,0.03214970846623287
0.18988310946862344,4,10,284,296,0.1
0.05350000975973547,6,4,185,221,0.056840850916474006
0.03883888509056187,4,8,122,291,0.1
0.05466843080615226,6,2,197,1,0.08429427003490209
0.10114516799534734,4,2,131,162,0.04659300611713241
0.09112330863647763,4,10,224,234,0.07183792902889842
0.033009857366466076,4,2,260,47,0.08143747835113685
0.04750850930448426,6,6,50,278,0.0001
0.046098188529555356,6,2,48,209,0.003390358998094916
0.052041037184927835,4,10,124,210,0.1
0.05095693012295695,4,10,185,6,0.04322032578294686
0.05212912325964879,2,2,379,155,0.06544292601534166
0.09655489106668798,4,10,91,221,0.04771021411628977
0.06986052059706274,8,2,211,69,0.08472927454336526
0.16631454423925346,10,6,118,269,0.03041739095543327
0.07182482918345023,8,4,338,241,0.04223340346373382
0.054927461496376555,6,2,400,80,0.04987328954740933
0.04306159725611712,4,2,274,49,0.0830809426652065
0.05322162424089011,4,10,71,119,0.04544467473357634
0.04627215393059536,2,4,192,190,0.04126047122790118
0.04390579710461459,2,6,342,231,0.0809095730898817
0.04875995312051177,4,6,76,2,0.057213648843557494
0.040540678955500085,4,2,347,57,0.0001
0.054177891449339426,8,4,381,243,0.09726166039062258
0.052606733163856875,6,6,78,267,0.0374706529545776
0.07489274414473791,8,10,325,213,0.1
0.0745039894762905,6,4,149,230,0.05995662626533106
0.04189373085317355,4,2,161,43,0.06322159261975714
