Time:,9:13:10.632456,Size:,250,CPU:,Intel(R) Xeon(R) CPU E5-2690 v3 @ 2.60GHz
0.05103480221302013,8,6,185,1,0.037440670857847094
0.10908847395157831,6,10,243,294,0.0455234709150153
0.040525209055668296,6,2,400,251,0.0001
0.10717246629997912,10,10,312,300,0.1
0.04467555886014056,2,10,51,179,0.1
0.040281388510746564,6,4,294,1,0.0683464297998083
0.04487479961999702,2,10,227,230,0.048974379672362046
2.56274305555231,6,10,281,121,0.023939402013322886
0.046479662549317985,2,10,40,148,0.0001
0.046063142560167296,2,10,182,300,0.0001
0.0437432775194998,2,10,229,1,0.0001
0.04437747717544437,4,6,244,300,0.0001
0.042125544190399024,6,10,257,1,0.1
0.04282475663533329,2,10,180,278,0.021073361832857414
